Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"859279,5134035335",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2021,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"801553,0189460583",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2020,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"709147,4719294102",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2019,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"795306,2238871923",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2018,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"911835,5838490528",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2017,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"862581,2628177298",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2016,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"880695,6238858495",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2015,,INEC,Hectáreas,Personas,ODS 2
9009,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos transitorios con aplicación de fertilizantes químicos,Total,Total,"803722,2807820347",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2014,,INEC,Hectáreas,Personas,ODS 2
