Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"807623,7277243701",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2021,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"789070,2826416717",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2020,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"798306,0847859979",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2019,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"677389,6700723686",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2018,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"778377,3488796811",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2017,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"729225,3867460651",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2016,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"646415,212092396",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2015,,INEC,Hectáreas,Personas,ODS 2
9008,00,Total Nacional,0000,Total Nacional,Ecuador,"Seguridad alimentaria, agricultura y tierra",Uso de suelo,Superficie de cultivos permanentes con aplicación de fertilizantes químicos,Total,Total,"589723,3561952927",No Aplica,Sustancia o mezcla química sintética utilizada para enriquecer el suelo y favorecer el crecimiento vegetal,2014,,INEC,Hectáreas,Personas,ODS 2
