"Código Indicador","Código Provincia","Provincia","Código Cantón","Cantón","País","Dimensión","Subcategoría","Indicador","Área","Sexo","Dato Numérico","Población","Dato Cualitativo","Año","Mes","Fuente","Unidad de medida","Grupo","ODS"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","175,535319884591","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2023,3,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","175,620028987958","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2023,2,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","175,769074776359","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2023,1,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","175,794195054254","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,12,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","175,991510464369","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,11,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","176,168592469822","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,10,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","176,355211472758","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,9,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","176,55551062796","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,8,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","176,714000346124","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,7,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
3016,"00","Total Nacional","0000","Total Nacional","Ecuador","Estabilidad económica","Crecimiento económico","Índice de Actividad Económica Coyuntural (IDEAC)","Total","Total","176,830920095955","No Aplica","El IDEAC es un indicador mensual, elaborado en base a ponderaciones sectoriales de diversas actividades del sector real. Mide la evolución económica coyuntural del país. A partir de la Información Estadística Mensual 1976, la serie del IDEAC se calcula con el año base 2007 de las Cuentas Nacionales Anuales.",2022,6,"Banco Central del Ecuador","Índice","Prosperidad","ODS 8"
