Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"0,10782388584247293",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2022,12,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-0,13624618700535107",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2022,9,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"0,5391058532661308",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2022,6,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-0,08627696722837142",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2022,3,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"0,14916345677216114",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2021,12,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-0,06026571453503493",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2021,9,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-0,4890844704147801",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2021,6,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-0,18544785114333884",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2021,3,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-1,1321357670280086",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2020,12,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
3011,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Crecimiento económico,Variación trimestral de PIB en construcción,Total,Total,"-4,49872298055316",No Aplica,Tasa de variación trimestral t/t-1. PIB en valores constantes (USD 2007=100),2020,9,Banco Central del Ecuador,Porcentaje,Prosperidad,ODS 8
