Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,499243271478171",No Aplica,"Año base = 2007, (provisional)***",2022,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,947422862100126",No Aplica,"Año base = 2007, (provisional)***",2021,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"8,251836793305937",No Aplica,"Año base = 2007, (provisional)",2020,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,667402665223802",No Aplica,"Año base = 2007, (provisional)",2019,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,709482596319711",No Aplica,"Año base = 2007, (provisional)",2018,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,882880035654926",No Aplica,"Año base = 2007, (provisional)",2017,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,728207720493556",No Aplica,"Año base = 2007, (semi-definitivo)",2016,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,646812538944784",No Aplica,Año base = 2007,2015,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,500380641355221",No Aplica,Año base = 2007,2014,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
3014,00,Total Nacional,0000,Total Nacional,Ecuador,Estabilidad económica,Sector productivo,"Sector agricultura, ganadería, caza y silvicultura",Total,Total,"7,353784957148099",No Aplica,Año base = 2007,2013,,Banco Central del Ecuador,% de PIB,Prosperidad,ODS 2
