Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"19,098823529411767",No Aplica,Valor promedio del contaminante NO2,2010,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"24,383529411764716",No Aplica,Valor promedio del contaminante NO2,2010,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"15,791157407407406",No Aplica,Valor promedio del contaminante NO2,2011,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"23,270420517560087",No Aplica,Valor promedio del contaminante NO2,2011,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"24,620371428571428",No Aplica,Valor promedio del contaminante NO2,2012,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"22,6322930232558",No Aplica,Valor promedio del contaminante NO2,2012,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"27,943507246376818",No Aplica,Valor promedio del contaminante NO2,2013,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,09,Guayas,0901,Guayaquil,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"75,82666666666667",No Aplica,Valor promedio del contaminante NO2,2013,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"24,54382925818484",No Aplica,Valor promedio del contaminante NO2,2013,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"27,685066162570877",No Aplica,Valor promedio del contaminante NO2,2014,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,09,Guayas,0901,Guayaquil,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"106,45100000000001",No Aplica,Valor promedio del contaminante NO2,2014,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"23,86979999999998",No Aplica,Valor promedio del contaminante NO2,2014,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"25,195733558178762",No Aplica,Valor promedio del contaminante NO2,2015,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"22,63652334720296",No Aplica,Valor promedio del contaminante NO2,2015,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"16,072136518284847",No Aplica,Valor promedio del contaminante NO2,2016,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"24,238077934402085",No Aplica,Valor promedio del contaminante NO2,2016,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"16,030071530203045",No Aplica,Valor promedio del contaminante NO2,2017,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"24,140648487250782",No Aplica,Valor promedio del contaminante NO2,2017,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8007,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración promedio anual de dióxido de nitrógeno en el aire,Total,Total,"26,56562420766755",No Aplica,Valor promedio del contaminante NO2,2018,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
