Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
8001,01,Azuay,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,14,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,02,Bolívar,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,2,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,03,Cañar,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,3,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,04,Carchi,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,6,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,06,Chimborazo,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,14,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,05,Cotopaxi,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,8,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,07,El Oro,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,13,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,08,Esmeraldas,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,10,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,09,Guayas,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,41,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001,10,Imbabura,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos,Total,Total,24,No Aplica,"Ocurrencia de eventos peligrosos: actividad volcánica, aluvión, avalancha, déficit hídrico, deslizamiento, incendio forestal, incendio estructural, colapso estructural, granizada, helada, hundimiento, inundación, oleaje, sismo, plaga, tormenta eléctrica, socavamiento, vendaval, contaminación, epidemia, accidente minero, intoxicación, explosión, tsunami, desplazados forzosos, perturbación en eventos masivos, contaminación ambiental","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
