Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
8001.6,01,Azuay,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,00,Total Nacional,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2021,0","12,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,18,Tungurahua,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2021,0","11,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,00,Total Nacional,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2021,0","11,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,17,Pichincha,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2021,0","9,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,00,Total Nacional,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2021,0","9,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,18,Tungurahua,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2020,0","8,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,00,Total Nacional,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2020,0","8,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,07,El Oro,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2020,0","1,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
8001.6,10,Imbabura,0000,Total Nacional,Ecuador,Medio ambiente y cambio climático,Vulnerabilidad frente a amenazas,Eventos peligrosos - categoría pirotecnia,Total,Total,1,No Aplica,"Ocurrencia de eventos peligrosos: explosión, incendio estructural","2020,0","1,0",Servicio Nacional de Gestión de Riesgos,Eventos,Personas,ODS 1
