Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
8005,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"77,48",No Aplica,Valor máximo del contaminante O3,2010,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"130,45",No Aplica,Valor máximo del contaminante O3,2010,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"75,89",No Aplica,Valor máximo del contaminante O3,2011,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"114,05",No Aplica,Valor máximo del contaminante O3,2011,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"69,8",No Aplica,Valor máximo del contaminante O3,2012,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"89,44",No Aplica,Valor máximo del contaminante O3,2012,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"121,3",No Aplica,Valor máximo del contaminante O3,2013,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"104,25",No Aplica,Valor máximo del contaminante O3,2013,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,01,Azuay,0101,Cuenca,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"95,4",No Aplica,Valor máximo del contaminante O3,2014,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
8005,17,Pichincha,1701,Quito,Ecuador,Medio ambiente y cambio climático,"Biodiversidad, ecosistemas y recursos hídricos",Concentración máxima anual de ozono en el aire,Total,Total,"65,72",No Aplica,Valor máximo del contaminante O3,2014,,"Ministerio de Ambiente, Agua y Transición Ecológica",Microgramos/metro cúbico,Planeta,ODS 13
