Código Indicador,Código Provincia,Provincia,Código Cantón,Cantón,País,Dimensión,Subcategoría,Indicador,Área,Sexo,Dato Numérico,Población,Dato Cualitativo,Año,Mes,Fuente,Unidad de medida,Grupo,ODS
1024,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Integración,Discriminación en contra de población en movilidad humana - por nacionalidad,Total,Total,"73,0",No Aplica,Encuesta a 817 familias en base de datos de ACNUR.,2021,6,ACNUR - Monitoreo de protección,Porcentaje,Paz,"ODS 5, 10"
1024,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Integración,Discriminación en contra de población en movilidad humana - por nacionalidad,Total,Total,"76,5",No Aplica,Encuesta a 799 familias en base de datos de ACNUR.,2021,3,ACNUR - Monitoreo de protección,Porcentaje,Paz,"ODS 5, 10"
1024,00,Total Nacional,0000,Total Nacional,Ecuador,Desplazamiento y migración,Integración,Discriminación en contra de población en movilidad humana - por nacionalidad,Total,Total,"86,0",No Aplica,Encuesta a 383 hogares (1.563 personas) en base de datos de ACNUR.,2020,12,ACNUR - Monitoreo de protección,Porcentaje,Paz,"ODS 5, 10"
